INSEE_COM;I_CD_POST_SIEGE;num_TC;CDCOM_TC;num_TCABS;CDCOM_TCABS 
14208;A14208;100263;A14366;100263;A14366
14209;A14209;100258;A14047;100259;A14118
14210;A14210;100263;A14366;100263;A14366
14211;A14211;100260;A14174;100259;A14118
14212;A14212;100259;A14118;100259;A14118
14213;A14213;100259;A14118;100259;A14118
14214;A14214;100258;A14047;100259;A14118
14215;A14215;100259;A14118;100259;A14118
14216;A14216;100260;A14174;100259;A14118
14217;A14217;100260;A14174;100259;A14118
14218;A14218;100262;A14333;100263;A14366
14219;A14219;100260;A14174;100259;A14118
14220;A14220;100262;A14333;100263;A14366
14221;A14221;100259;A14118;100259;A14118
14222;A14222;100260;A14174;100259;A14118
14223;A14223;100260;A14174;100259;A14118
14224;A14224;100258;A14047;100259;A14118
14225;A14225;100262;A14333;100263;A14366
14226;A14226;100260;A14174;100259;A14118
14227;A14227;100262;A14333;100263;A14366
14228;A14228;100259;A14118;100259;A14118
14229;A14229;100262;A14333;100263;A14366
14230;A14230;100262;A14333;100263;A14366
14231;A14231;100262;A14333;100263;A14366
14232;A14232;100259;A14118;100259;A14118
14233;A14233;;;;
14234;A14234;;;;
14235;A14235;100258;A14047;100259;A14118
14236;A14236;100258;A14047;100259;A14118
14237;A14237;100259;A14118;100259;A14118
14238;A14238;100262;A14333;100263;A14366
14239;A14239;100258;A14047;100259;A14118
14240;A14240;100260;A14174;100259;A14118
14241;A14241;100259;A14118;100259;A14118
14242;A14242;100259;A14118;100259;A14118
14243;A14243;100262;A14333;100263;A14366
14244;A14244;100260;A14174;100259;A14118
14245;A14245;100260;A14174;100259;A14118
14246;A14246;100259;A14118;100259;A14118
14247;A14247;;;;
14248;A14248;100260;A14174;100259;A14118
14249;A14249;100259;A14118;100259;A14118
14250;A14250;100258;A14047;100259;A14118
14251;A14251;100260;A14174;100259;A14118
14252;A14252;100260;A14174;100259;A14118
14253;A14253;100260;A14174;100259;A14118
14254;A14254;100259;A14118;100259;A14118
14255;A14255;100260;A14174;100259;A14118
14256;A14256;100258;A14047;100259;A14118
14257;A14257;100259;A14118;100259;A14118
14258;A14258;100260;A14174;100259;A14118
14259;A14259;100263;A14366;100263;A14366
14260;A14260;100263;A14366;100263;A14366
14261;A14261;100262;A14333;100263;A14366
14262;A14262;;;;
14263;A14263;;;;
14264;A14264;100260;A14174;100259;A14118
14265;A14265;100263;A14366;100263;A14366
14266;A14266;100259;A14118;100259;A14118
14267;A14267;;;;
14268;A14268;100260;A14174;100259;A14118
14269;A14269;100262;A14333;100263;A14366
14270;A14270;100263;A14366;100263;A14366
14271;A14271;100259;A14118;100259;A14118
14272;A14272;100258;A14047;100259;A14118
14273;A14273;100263;A14366;100263;A14366
14274;A14274;100259;A14118;100259;A14118
14275;A14275;100259;A14118;100259;A14118
14276;A14276;100260;A14174;100259;A14118
14277;A14277;100259;A14118;100259;A14118
14278;A14278;100259;A14118;100259;A14118
14279;A14279;100260;A14174;100259;A14118
14280;A14280;100262;A14333;100263;A14366
14281;A14281;100258;A14047;100259;A14118
14282;A14282;100258;A14047;100259;A14118
14283;A14283;100260;A14174;100259;A14118
14284;A14284;100260;A14174;100259;A14118
14285;A14285;100262;A14333;100263;A14366
14286;A14286;100262;A14333;100263;A14366
14287;A14287;100259;A14118;100259;A14118
14288;A14288;100259;A14118;100259;A14118
14289;A14289;100260;A14174;100259;A14118
14290;A14290;100260;A14174;100259;A14118
14291;A14291;100260;A14174;100259;A14118
14292;A14292;100263;A14366;100263;A14366
14293;A14293;100263;A14366;100263;A14366
14294;A14294;100259;A14118;100259;A14118
14295;A14295;;;;
14296;A14296;100260;A14174;100259;A14118
14297;A14297;100259;A14118;100259;A14118
14298;A14298;100258;A14047;100259;A14118
14299;A14299;100262;A14333;100263;A14366
14300;A14300;100262;A14333;100263;A14366
14301;A14301;100259;A14118;100259;A14118
14302;A14302;100262;A14333;100263;A14366
14303;A14303;100263;A14366;100263;A14366
14304;A14304;100262;A14333;100263;A14366
14305;A14305;100262;A14333;100263;A14366
14306;A14306;100259;A14118;100259;A14118
14307;A14307;100259;A14118;100259;A14118
14308;A14308;100262;A14333;100263;A14366
14309;A14309;100260;A14174;100259;A14118
14310;A14310;100260;A14174;100259;A14118
14311;A14311;100259;A14118;100259;A14118
14312;A14312;100258;A14047;100259;A14118
14313;A14313;100263;A14366;100263;A14366
14314;A14314;;;;
14315;A14315;;;;
14316;A14316;100262;A14333;100263;A14366
14317;A14317;100260;A14174;100259;A14118
14318;A14318;100258;A14047;100259;A14118
14319;A14319;100259;A14118;100259;A14118
14320;A14320;100260;A14174;100259;A14118
14321;A14321;;;;
14322;A14322;100258;A14047;100259;A14118
14323;A14323;;;;
14324;A14324;100259;A14118;100259;A14118
14325;A14325;100259;A14118;100259;A14118
14326;A14326;100263;A14366;100263;A14366
14327;A14327;100259;A14118;100259;A14118
14328;A14328;100259;A14118;100259;A14118
14329;A14329;100262;A14333;100263;A14366
14330;A14330;100263;A14366;100263;A14366
14331;A14331;100263;A14366;100263;A14366
14332;A14332;100260;A14174;100259;A14118
14333;A14333;100262;A14333;100263;A14366
14334;A14334;100263;A14366;100263;A14366
14335;A14335;100262;A14333;100263;A14366
14336;A14336;100258;A14047;100259;A14118
14337;A14337;100263;A14366;100263;A14366
14338;A14338;100262;A14333;100263;A14366
14339;A14339;100259;A14118;100259;A14118
14340;A14340;;;;
14341;A14341;100259;A14118;100259;A14118
14342;A14342;100258;A14047;100259;A14118
14343;A14343;100260;A14174;100259;A14118
14344;A14344;100259;A14118;100259;A14118
14345;A14345;100260;A14174;100259;A14118
14346;A14346;100258;A14047;100259;A14118
14347;A14347;100260;A14174;100259;A14118
14348;A14348;100259;A14118;100259;A14118
14349;A14349;100259;A14118;100259;A14118
14350;A14350;100258;A14047;100259;A14118
14351;A14351;;;;
14352;A14352;100260;A14174;100259;A14118
14353;A14353;100259;A14118;100259;A14118
14354;A14354;100259;A14118;100259;A14118
14355;A14355;100259;A14118;100259;A14118
14356;A14356;100259;A14118;100259;A14118
14357;A14357;100260;A14174;100259;A14118
14358;A14358;100262;A14333;100263;A14366
14359;A14359;100263;A14366;100263;A14366
14360;A14360;100260;A14174;100259;A14118
14361;A14361;100260;A14174;100259;A14118
14362;A14362;100263;A14366;100263;A14366
14363;A14363;;;;
14364;A14364;100258;A14047;100259;A14118
14365;A14365;100259;A14118;100259;A14118
14366;A14366;100263;A14366;100263;A14366
14367;A14367;100258;A14047;100259;A14118
14368;A14368;100263;A14366;100263;A14366
14369;A14369;100258;A14047;100259;A14118
14370;A14370;100258;A14047;100259;A14118
14371;A14371;100263;A14366;100263;A14366
14372;A14372;100258;A14047;100259;A14118
14373;A14373;100259;A14118;100259;A14118
14374;A14374;100260;A14174;100259;A14118
14375;A14375;100260;A14174;100259;A14118
14376;A14376;100258;A14047;100259;A14118
14377;A14377;100258;A14047;100259;A14118
14378;A14378;100258;A14047;100259;A14118
14379;A14379;100259;A14118;100259;A14118
14380;A14380;100259;A14118;100259;A14118
14381;A14381;100260;A14174;100259;A14118
14382;A14382;100258;A14047;100259;A14118
14383;A14383;100259;A14118;100259;A14118
14384;A14384;100259;A14118;100259;A14118
14385;A14385;100258;A14047;100259;A14118
14386;A14386;100260;A14174;100259;A14118
14387;A14387;100263;A14366;100263;A14366
14388;A14388;100260;A14174;100259;A14118
14389;A14389;100259;A14118;100259;A14118
14390;A14390;100259;A14118;100259;A14118
14391;A14391;100258;A14047;100259;A14118
14392;A14392;;;;
14393;A14393;100259;A14118;100259;A14118
14394;A14394;100260;A14174;100259;A14118
14395;A14395;100260;A14174;100259;A14118
14396;A14396;100259;A14118;100259;A14118
14397;A14397;100258;A14047;100259;A14118
14398;A14398;100262;A14333;100263;A14366
14399;A14399;100262;A14333;100263;A14366
14400;A14400;100258;A14047;100259;A14118
14401;A14401;100258;A14047;100259;A14118
14402;A14402;100260;A14174;100259;A14118
14403;A14403;100263;A14366;100263;A14366
14404;A14404;100260;A14174;100259;A14118
14405;A14405;100260;A14174;100259;A14118
14406;A14406;100259;A14118;100259;A14118
14407;A14407;100259;A14118;100259;A14118
14408;A14408;100259;A14118;100259;A14118
14409;A14409;100259;A14118;100259;A14118
14410;A14410;100263;A14366;100263;A14366
14411;A14411;100260;A14174;100259;A14118
14412;A14412;100259;A14118;100259;A14118
14413;A14413;100260;A14174;100259;A14118
14414;A14414;100263;A14366;100263;A14366
14415;A14415;100260;A14174;100259;A14118
14416;A14416;100260;A14174;100259;A14118
14417;A14417;100260;A14174;100259;A14118
14418;A14418;100263;A14366;100263;A14366
14419;A14419;100263;A14366;100263;A14366
14420;A14420;100263;A14366;100263;A14366
14421;A14421;100263;A14366;100263;A14366
14422;A14422;100263;A14366;100263;A14366
14423;A14423;100259;A14118;100259;A14118
14424;A14424;100260;A14174;100259;A14118
14425;A14425;100263;A14366;100263;A14366
14426;A14426;100262;A14333;100263;A14366
14427;A14427;100260;A14174;100259;A14118
14428;A14428;;;;
14429;A14429;100263;A14366;100263;A14366
14430;A14430;100258;A14047;100259;A14118
14431;A14431;100263;A14366;100263;A14366
14432;A14432;100259;A14118;100259;A14118
14433;A14433;100263;A14366;100263;A14366
14434;A14434;;;;
14435;A14435;100263;A14366;100263;A14366
14436;A14436;100258;A14047;100259;A14118
14437;A14437;100259;A14118;100259;A14118
14438;A14438;100259;A14118;100259;A14118
14439;A14439;100258;A14047;100259;A14118
14440;A14440;100260;A14174;100259;A14118
14441;A14441;100260;A14174;100259;A14118
14442;A14442;100260;A14174;100259;A14118
14443;A14443;100260;A14174;100259;A14118
14444;A14444;100263;A14366;100263;A14366
14445;A14445;100258;A14047;100259;A14118
14446;A14446;100259;A14118;100259;A14118
14447;A14447;;;;
14448;A14448;100262;A14333;100263;A14366
14449;A14449;100259;A14118;100259;A14118
14450;A14450;100263;A14366;100263;A14366
14451;A14451;;;;
14452;A14452;100260;A14174;100259;A14118
14453;A14453;100258;A14047;100259;A14118
14454;A14454;100259;A14118;100259;A14118
14455;A14455;100260;A14174;100259;A14118
14456;A14456;100259;A14118;100259;A14118
14457;A14457;100260;A14174;100259;A14118
14458;A14458;100260;A14174;100259;A14118
14459;A14459;100263;A14366;100263;A14366
14460;A14460;100263;A14366;100263;A14366
14461;A14461;100260;A14174;100259;A14118
14462;A14462;100258;A14047;100259;A14118
14463;A14463;;;;
14464;A14464;;;;
14465;A14465;100258;A14047;100259;A14118
14466;A14466;100262;A14333;100263;A14366
14467;A14467;100260;A14174;100259;A14118
14468;A14468;100258;A14047;100259;A14118
14469;A14469;100260;A14174;100259;A14118
14470;A14470;;;;
14471;A14471;100263;A14366;100263;A14366
14472;A14472;100263;A14366;100263;A14366
14473;A14473;100263;A14366;100263;A14366
14474;A14474;100262;A14333;100263;A14366
14475;A14475;100259;A14118;100259;A14118
14476;A14476;100260;A14174;100259;A14118
14477;A14477;100260;A14174;100259;A14118
14478;A14478;100263;A14366;100263;A14366
14479;A14479;;;;
14480;A14480;100258;A14047;100259;A14118
14481;A14481;100258;A14047;100259;A14118
14482;A14482;100259;A14118;100259;A14118
14483;A14483;100259;A14118;100259;A14118
14484;A14484;100263;A14366;100263;A14366
14485;A14485;;;;
14486;A14486;100260;A14174;100259;A14118
14487;A14487;100263;A14366;100263;A14366
14488;A14488;100259;A14118;100259;A14118
14489;A14489;100263;A14366;100263;A14366
14490;A14490;;;;
14491;A14491;100259;A14118;100259;A14118
14492;A14492;100262;A14333;100263;A14366
14493;A14493;100263;A14366;100263;A14366
14494;A14494;100262;A14333;100263;A14366
14495;A14495;100259;A14118;100259;A14118
14496;A14496;100260;A14174;100259;A14118
14497;A14497;100260;A14174;100259;A14118
14498;A14498;100260;A14174;100259;A14118
14499;A14499;100259;A14118;100259;A14118
14500;A14500;100262;A14333;100263;A14366
14501;A14501;100260;A14174;100259;A14118
14502;A14502;100260;A14174;100259;A14118
14503;A14503;100260;A14174;100259;A14118
14504;A14504;100263;A14366;100263;A14366
14505;A14505;100260;A14174;100259;A14118
14506;A14506;100258;A14047;100259;A14118
14507;A14507;;;;
14508;A14508;100260;A14174;100259;A14118
14509;A14509;100259;A14118;100259;A14118
14510;A14510;100260;A14174;100259;A14118
14511;A14511;100260;A14174;100259;A14118
14512;A14512;100260;A14174;100259;A14118
14513;A14513;100260;A14174;100259;A14118
14514;A14514;100262;A14333;100263;A14366
14515;A14515;100258;A14047;100259;A14118
14516;A14516;100260;A14174;100259;A14118
14517;A14517;100259;A14118;100259;A14118
14518;A14518;100263;A14366;100263;A14366
14519;A14519;100259;A14118;100259;A14118
14520;A14520;100263;A14366;100263;A14366
14521;A14521;100260;A14174;100259;A14118
14522;A14522;100263;A14366;100263;A14366
14523;A14523;100260;A14174;100259;A14118
14524;A14524;100262;A14333;100263;A14366
14525;A14525;100259;A14118;100259;A14118
14526;A14526;;;;
14527;A14527;100263;A14366;100263;A14366
14528;A14528;100262;A14333;100263;A14366
14529;A14529;100258;A14047;100259;A14118
14530;A14530;100259;A14118;100259;A14118
14531;A14531;100260;A14174;100259;A14118
14532;A14532;100260;A14174;100259;A14118
14533;A14533;100262;A14333;100263;A14366
14534;A14534;100262;A14333;100263;A14366
14535;A14535;100259;A14118;100259;A14118
14536;A14536;100262;A14333;100263;A14366
14537;A14537;;;;
14538;A14538;100259;A14118;100259;A14118
14539;A14539;100260;A14174;100259;A14118
14540;A14540;100263;A14366;100263;A14366
14541;A14541;100262;A14333;100263;A14366
14542;A14542;100259;A14118;100259;A14118
14543;A14543;100259;A14118;100259;A14118
14544;A14544;100260;A14174;100259;A14118
14545;A14545;100260;A14174;100259;A14118
14546;A14546;100260;A14174;100259;A14118
14547;A14547;100258;A14047;100259;A14118
14548;A14548;100259;A14118;100259;A14118
14549;A14549;100260;A14174;100259;A14118
14550;A14550;100262;A14333;100263;A14366
14551;A14551;100258;A14047;100259;A14118
14552;A14552;100258;A14047;100259;A14118
14553;A14553;100259;A14118;100259;A14118
14554;A14554;100259;A14118;100259;A14118
14555;A14555;100262;A14333;100263;A14366
14556;A14556;100259;A14118;100259;A14118
14557;A14557;100262;A14333;100263;A14366
14558;A14558;100259;A14118;100259;A14118
14559;A14559;100260;A14174;100259;A14118
14560;A14560;;;;
14561;A14561;;;;
14562;A14562;100259;A14118;100259;A14118
14563;A14563;100262;A14333;100263;A14366
14564;A14564;100260;A14174;100259;A14118
14565;A14565;100258;A14047;100259;A14118
14566;A14566;100259;A14118;100259;A14118
14567;A14567;;;;
14568;A14568;100259;A14118;100259;A14118
14569;A14569;100258;A14047;100259;A14118
14570;A14570;100263;A14366;100263;A14366
14571;A14571;100263;A14366;100263;A14366
14572;A14572;100260;A14174;100259;A14118
14573;A14573;100260;A14174;100259;A14118
14574;A14574;100263;A14366;100263;A14366
14575;A14575;100262;A14333;100263;A14366
14576;A14576;100263;A14366;100263;A14366
14577;A14577;100259;A14118;100259;A14118
14578;A14578;100262;A14333;100263;A14366
14579;A14579;100260;A14174;100259;A14118
14580;A14580;100263;A14366;100263;A14366
14581;A14581;100258;A14047;100259;A14118
14582;A14582;100263;A14366;100263;A14366
14583;A14583;100263;A14366;100263;A14366
14584;A14584;100260;A14174;100259;A14118
14585;A14585;100260;A14174;100259;A14118
14586;A14586;100258;A14047;100259;A14118
14587;A14587;100259;A14118;100259;A14118
14588;A14588;100260;A14174;100259;A14118
14589;A14589;100260;A14174;100259;A14118
14590;A14590;100258;A14047;100259;A14118
14591;A14591;100258;A14047;100259;A14118
14592;A14592;100259;A14118;100259;A14118
14593;A14593;100262;A14333;100263;A14366
14594;A14594;;;;
14595;A14595;100263;A14366;100263;A14366
14596;A14596;100260;A14174;100259;A14118
14597;A14597;100260;A14174;100259;A14118
14598;A14598;100262;A14333;100263;A14366
14599;A14599;100263;A14366;100263;A14366
14600;A14600;100263;A14366;100263;A14366
14601;A14601;100262;A14333;100263;A14366
14602;A14602;100260;A14174;100259;A14118
14603;A14603;100260;A14174;100259;A14118
14604;A14604;100263;A14366;100263;A14366
14605;A14605;100258;A14047;100259;A14118
14606;A14606;100262;A14333;100263;A14366
14607;A14607;100259;A14118;100259;A14118
14608;A14608;100263;A14366;100263;A14366
14609;A14609;100258;A14047;100259;A14118
14610;A14610;100259;A14118;100259;A14118
14611;A14611;100260;A14174;100259;A14118
14612;A14612;;;;
14613;A14613;100258;A14047;100259;A14118
14614;A14614;100258;A14047;100259;A14118
14615;A14615;100263;A14366;100263;A14366
14616;A14616;100263;A14366;100263;A14366
14617;A14617;;;;
14618;A14618;100260;A14174;100259;A14118
14619;A14619;100260;A14174;100259;A14118
14620;A14620;100262;A14333;100263;A14366
14621;A14621;100263;A14366;100263;A14366
14622;A14622;100258;A14047;100259;A14118
14623;A14623;100259;A14118;100259;A14118
14625;A14625;100263;A14366;100263;A14366
14626;A14626;100263;A14366;100263;A14366
14627;A14627;100260;A14174;100259;A14118
14628;A14628;100259;A14118;100259;A14118
14629;A14629;100260;A14174;100259;A14118
14630;A14630;100258;A14047;100259;A14118
14631;A14631;;;;
14632;A14632;100260;A14174;100259;A14118
14633;A14633;100263;A14366;100263;A14366
14634;A14634;100263;A14366;100263;A14366
14635;A14635;100260;A14174;100259;A14118
14636;A14636;100260;A14174;100259;A14118
14637;A14637;100259;A14118;100259;A14118
14638;A14638;100263;A14366;100263;A14366
14639;A14639;100262;A14333;100263;A14366
14640;A14640;100259;A14118;100259;A14118
14641;A14641;;;;
14642;A14642;;;;
14643;A14643;100258;A14047;100259;A14118
14644;A14644;100262;A14333;100263;A14366
14645;A14645;100262;A14333;100263;A14366
14646;A14646;100260;A14174;100259;A14118
14647;A14647;100263;A14366;100263;A14366
14648;A14648;100263;A14366;100263;A14366
14649;A14649;100260;A14174;100259;A14118
14650;A14650;100260;A14174;100259;A14118
14651;A14651;100259;A14118;100259;A14118
14652;A14652;100258;A14047;100259;A14118
14653;A14653;100260;A14174;100259;A14118
14654;A14654;100263;A14366;100263;A14366
14655;A14655;100260;A14174;100259;A14118
14656;A14656;100260;A14174;100259;A14118
14657;A14657;100262;A14333;100263;A14366
14658;A14658;100260;A14174;100259;A14118
14659;A14659;100260;A14174;100259;A14118
14660;A14660;100262;A14333;100263;A14366
14661;A14661;100259;A14118;100259;A14118
14662;A14662;100260;A14174;100259;A14118
14663;A14663;100258;A14047;100259;A14118
14664;A14664;100258;A14047;100259;A14118
14665;A14665;100259;A14118;100259;A14118
14666;A14666;100259;A14118;100259;A14118
